BLEU = 15.79, 60.7/32.0/18.7/13.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.57, 61.4/33.6/20.1/14.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.90, 61.7/32.8/18.7/13.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.23, 61.5/32.8/19.2/14.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.14, 61.0/32.8/19.4/14.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.27, 62.4/33.3/19.3/14.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.36, 62.9/33.8/19.5/14.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.03, 62.2/33.6/19.2/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.31, 62.4/33.7/19.7/13.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.66, 61.1/32.6/18.8/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.03, 62.2/33.0/18.8/13.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.60, 60.9/32.3/18.3/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.73, 61.3/32.3/18.5/13.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.08, 60.9/32.8/19.6/13.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.96, 61.0/32.9/19.2/13.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.00, 60.8/32.7/19.3/13.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.75, 60.3/32.1/18.8/13.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.65, 60.7/32.6/18.8/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.94, 60.9/32.4/18.9/14.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.72, 61.6/32.7/18.6/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.27, 61.5/33.4/19.5/14.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.98, 61.6/33.0/19.3/13.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.18, 61.1/33.3/19.5/14.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.39, 60.8/33.1/20.2/14.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.23, 60.3/32.8/19.8/14.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.77, 61.3/33.8/20.6/15.1 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.96, 60.9/32.5/19.2/13.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.80, 60.9/32.2/18.8/13.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.03, 60.7/32.8/19.2/14.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.86, 60.7/32.2/18.7/14.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.60, 61.2/32.3/18.4/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.22, 61.4/32.5/19.4/14.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.07, 60.8/32.6/19.3/14.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.58, 61.0/31.8/18.4/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.73, 60.0/31.8/18.5/14.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.68, 60.8/32.6/18.7/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.62, 60.7/32.4/18.4/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.45, 60.3/32.3/18.2/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.19, 61.4/33.4/19.4/14.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.50, 60.9/31.9/18.5/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.71, 60.5/32.4/18.8/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 16.11, 61.0/33.4/19.6/13.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.77, 59.9/32.1/19.0/13.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.92, 61.6/33.0/18.9/13.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.46, 60.9/32.2/18.2/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.72, 61.0/32.5/18.9/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.36, 60.9/31.8/18.1/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.87, 61.4/33.0/19.0/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.75, 61.5/33.3/18.9/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.18, 61.1/32.3/17.9/12.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.82, 60.7/32.9/18.8/13.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.39, 59.8/31.5/18.3/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.43, 60.2/32.0/18.1/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.17, 60.5/31.5/17.7/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.60, 60.1/32.1/18.4/13.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.60, 60.0/32.0/18.5/13.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.72, 60.1/31.9/18.4/14.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.25, 59.6/31.0/17.7/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.76, 59.8/32.2/18.7/13.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.24, 59.6/31.1/17.9/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.69, 60.3/32.2/18.9/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.74, 60.5/32.1/18.7/13.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.58, 59.6/31.6/18.5/13.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.05, 60.2/31.0/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.27, 60.0/31.2/17.9/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.46, 60.5/31.6/18.6/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.07, 60.8/31.1/17.6/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.55, 60.0/32.2/18.6/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.21, 60.0/31.3/18.0/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.82, 60.7/32.2/18.7/13.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.31, 59.8/31.2/18.1/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.54, 60.1/31.6/18.6/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.77, 60.0/31.8/18.9/13.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.50, 60.5/31.8/18.4/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.32, 59.7/31.4/18.1/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.33, 59.8/31.4/18.1/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.74, 60.6/32.4/18.7/13.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.08, 60.0/31.4/17.7/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.25, 60.5/31.5/17.9/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.77, 60.5/30.4/17.0/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.40, 60.4/31.7/18.3/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.08, 59.3/31.1/17.6/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.50, 60.0/31.5/18.3/13.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.82, 59.7/30.6/17.3/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.67, 59.5/30.1/17.0/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.11, 59.4/30.6/17.6/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.21, 60.4/31.0/17.5/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.22, 60.6/31.8/17.5/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.08, 60.8/30.8/17.4/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.85, 60.3/30.6/17.1/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.56, 60.3/31.6/18.4/13.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.02, 60.2/30.6/17.4/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.52, 59.8/31.4/18.5/13.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.46, 60.2/31.1/18.3/13.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.83, 60.4/31.7/18.9/14.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.40, 60.4/31.7/18.3/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.24, 60.0/31.0/18.1/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.37, 60.9/31.6/18.1/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.03, 59.6/30.8/17.7/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.99, 60.3/31.4/17.7/12.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.32, 60.4/31.4/18.1/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.44, 60.0/31.2/18.4/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.57, 61.2/31.7/18.4/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.49, 60.3/31.5/18.4/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.38, 61.5/31.8/18.1/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.23, 60.7/31.3/17.9/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.15, 61.0/31.0/17.5/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.45, 60.5/31.8/18.2/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.13, 60.3/31.4/17.6/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.56, 60.9/31.8/18.4/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.44, 60.9/31.5/18.2/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.66, 60.3/31.9/18.7/13.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.54, 60.0/31.8/18.5/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.46, 60.2/31.4/18.3/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.26, 60.5/31.4/18.0/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.51, 60.5/31.8/18.3/13.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.43, 60.0/31.8/18.3/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.02, 59.8/31.2/17.6/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.81, 59.8/30.6/17.2/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.99, 59.5/31.1/17.6/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.38, 60.7/31.6/18.2/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.16, 60.0/31.3/18.0/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.12, 60.4/31.4/17.9/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.00, 60.4/31.0/17.5/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.77, 60.3/30.7/17.1/12.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.91, 60.0/30.8/17.5/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.91, 60.1/31.0/17.4/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.86, 59.8/30.9/17.3/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.22, 59.8/31.5/18.2/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.37, 60.0/31.7/18.3/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.08, 60.0/31.3/17.9/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.08, 60.2/31.1/17.9/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.10, 60.0/31.2/18.0/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.81, 59.6/30.4/17.4/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.08, 60.3/31.3/17.7/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.84, 59.6/30.6/17.4/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.83, 59.8/30.6/17.3/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.81, 59.8/30.5/17.3/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.09, 59.7/31.0/17.9/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.09, 59.6/31.1/17.9/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.16, 60.0/31.3/18.0/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.16, 59.5/31.4/18.1/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.11, 59.9/31.1/17.9/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.08, 59.6/31.4/17.9/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.94, 59.7/31.2/17.5/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.97, 60.2/31.2/17.5/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.93, 59.6/31.2/17.5/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.96, 60.0/31.2/17.5/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.98, 59.6/31.2/17.5/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.10, 60.0/31.4/17.6/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.69, 59.9/30.6/16.9/12.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.02, 60.1/31.0/17.4/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.27, 60.3/31.4/17.9/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.28, 60.0/31.3/18.1/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.34, 60.3/31.6/18.1/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.51, 60.2/32.2/18.4/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.40, 60.1/31.8/18.3/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.40, 60.4/31.7/18.3/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.19, 60.2/31.4/18.0/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.19, 60.0/31.1/18.0/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.03, 60.5/31.0/17.6/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.07, 59.8/31.2/17.9/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.04, 59.6/31.5/17.9/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.14, 59.8/31.6/18.0/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.15, 59.9/31.7/18.0/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.07, 59.9/31.4/17.7/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.04, 59.6/31.3/17.7/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.93, 59.6/30.8/17.5/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.14, 59.9/31.0/17.9/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.40, 60.1/31.8/18.3/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.33, 59.7/31.4/18.3/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.06, 59.7/31.2/17.9/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.16, 59.9/31.4/18.0/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.13, 59.7/31.2/18.0/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.16, 59.8/31.4/18.0/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.31, 59.8/31.8/18.2/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.28, 59.6/31.7/18.2/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.59, 60.2/32.4/18.6/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.34, 59.6/31.6/18.3/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.36, 59.5/31.4/18.3/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.43, 60.0/31.8/18.3/13.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.39, 59.9/31.8/18.3/13.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.19, 59.8/31.4/17.9/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.21, 59.9/31.5/17.9/12.9 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.79, 59.8/30.7/17.3/12.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.04, 59.9/31.1/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.02, 60.0/30.9/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.09, 59.7/31.3/17.7/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 15.00, 59.8/30.9/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.97, 59.6/30.7/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.94, 59.4/31.0/17.5/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.88, 59.5/30.8/17.3/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.91, 59.1/30.9/17.5/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.67, 59.1/30.6/17.2/12.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.67, 59.1/30.7/17.2/12.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.70, 59.4/30.8/17.2/12.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.57, 58.9/30.4/17.0/12.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.57, 59.0/30.3/17.0/12.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.85, 59.0/30.8/17.5/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.63, 58.7/30.3/17.1/12.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.74, 58.8/30.4/17.3/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.65, 58.8/30.3/17.2/12.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.81, 59.0/30.5/17.3/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.78, 58.9/30.3/17.3/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.78, 58.8/30.3/17.3/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.79, 58.6/30.5/17.3/12.5 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.53, 58.6/30.2/17.0/12.0 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.88, 59.0/30.2/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.91, 59.0/30.5/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.93, 59.1/30.6/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.67, 58.9/30.4/17.2/12.2 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.88, 58.6/30.5/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.97, 59.4/30.8/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.97, 59.3/30.9/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.94, 58.8/30.9/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.93, 58.9/30.7/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.74, 58.6/29.9/17.2/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.91, 58.9/30.6/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.88, 58.8/30.4/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.95, 59.1/30.8/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.92, 58.9/30.6/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.93, 59.3/30.6/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.98, 59.3/30.9/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.93, 59.1/30.6/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.89, 59.0/30.3/17.5/12.7 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.70, 59.0/30.2/17.2/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.68, 58.7/30.2/17.2/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.65, 58.6/29.9/17.2/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
BLEU = 14.56, 58.4/29.9/16.9/12.4 (BP=0.592, ratio=0.656, hyp_len=1576, ref_len=2401)
